##  z_plane   N_elem  CellWidth   Spacing xoffset scalex  x_0   x1       x2        costheta        scaley      y_0        y1     y2          sintheta     resolution    p1x     p1y     p1z      deltapx deltapy deltapz  dp1x      dp1y        dp1z           deltaW 
## chambers
19	1923.031501	134	2	2	0.5	320	-1.021	-161.021	158.979	0.9701017954	166	78.694	-4.306	161.694	0.2426983862	0.0762424	-116.9880058 -4.364398982 1922.891321 -41.52754048 165.9928006 -0.1878273745 2.061547351 0.000355487044 0.003533495672	-0.158013
20	1925.031501	134	2	2	-0.5	320	-1.021	-161.021	158.979	0.9701017954	166	78.694	-4.306	161.694	0.2426983862	0.0762424	-118.0187795 -4.364576726 1924.889554 -41.52754048 165.9928006 -0.1878273745 2.061547351 0.000355487044 0.003533495672	-0.158013
21	1929.031501	116	2	2	0.5	320	-1.021	-161.021	158.979	0.9999999851	166	78.694	-4.306	161.694	0.0001724369991	0.0796928	-115.3604959 -4.325603484 1928.893597 -0.02842451453 165.9999565 -0.116697819 1.999997032 0.0003448734917 0.003427998322	0.146122
22	1931.031501	116	2	2	-0.5	320	-1.021	-161.021	158.979	0.9999999851	166	78.694	-4.306	161.694	0.0001724369991	0.0796928	-116.3604944 -4.325775921 1930.891883 -0.02842451453 165.9999565 -0.116697819 1.999997032 0.0003448734917 0.003427998322	0.146122
23	1935.031501	134	2	2	0.5	320	-1.021	-161.021	158.979	0.970185438	166	78.694	-4.306	161.694	-0.2423638089	0.07408752	-157.9054194 -4.439844724 1934.820191 41.47069145 166.0071125 -0.04556826349 2.061547351 0.000355487044 0.003533495672	0.441534
24	1937.031501	134	2	2	-0.5	320	-1.021	-161.021	158.979	0.970185438	166	78.694	-4.306	161.694	-0.2423638089	0.07408752	-158.9361931 -4.440022468 1936.818424 41.47069145 166.0071125 -0.04556826349 2.061547351 0.000355487044 0.003533495672	0.441534
25	1886.316683	134	2	2	-0.5	320	-2.682	-162.682	157.318	0.9705521122	166	-79.588	-162.588	3.412	0.2408912565	0.07641056	-119.7919915 -162.4181449 1886.612103 -41.21853628 166.069892 0.07050651216 2.061541514 -0.003483915705 -0.004953900866	-0.114769
26	1888.316683	134	2	2	0.5	320	-2.682	-162.682	157.318	0.9705521122	166	-79.588	-162.588	3.412	0.2408912565	0.07641056	-118.7612207 -162.4198869 1888.609626 -41.21853628 166.069892 0.07050651216 2.061541514 -0.003483915705 -0.004953900866	-0.114769
27	1892.316683	116	2	2	-0.5	320	-2.682	-162.682	157.318	0.999998572	166	-79.588	-162.588	3.412	-0.001689954196	0.0830096	-118.2629255 -162.3927359 1892.608837 0.2804621862 165.9997605 -0.0292159155 1.99999137 -0.003379898633 -0.004805995375	0.0588072
28	1894.316683	116	2	2	0.5	320	-2.682	-162.682	157.318	0.999998572	166	-79.588	-162.588	3.412	-0.001689954196	0.0830096	-117.2629298 -162.3944258 1894.606434 0.2804621862 165.9997605 -0.0292159155 1.99999137 -0.003379898633 -0.004805995375	0.0588072
29	1898.316683	134	2	2	-0.5	320	-2.682	-162.682	157.318	0.9697323793	166	-79.588	-162.588	3.412	-0.2441702531	0.07700192	-160.957628 -162.3759411 1898.711825 41.77946065 165.929629 -0.1289383432 2.061541514 -0.003483915705 -0.004953900866	0.228874
30	1900.316683	134	2	2	0.5	320	-2.682	-162.682	157.318	0.9697323793	166	-79.588	-162.588	3.412	-0.2441702531	0.07700192	-159.9268573 -162.3776831 1900.709348 41.77946065 165.929629 -0.1289383432 2.061541514 -0.003483915705 -0.004953900866	0.228874
## hodoscopes
31	666.681	23	7.32	7.0025	0	162.008	-0.55372	-81.55772	80.45028	0.9999985133	69.85	-35.085	-70.01	-0.16	-0.001724379145	4.22620397	-77.897204 -69.87666543 666.9073687 0.120276947 69.84986284 -0.06851382482 7.00246781 -0.01207492741 -0.01746470707	-0.2562
32	666.681	23	7.32	7.0025	0	162.008	-0.55372	-81.55772	80.45028	0.9999985133	69.85	34.765	-0.16	69.69	-0.001724379145	4.22620397	-77.82400411 -0.02679165905 666.9073687 0.120276947 69.84986284 -0.06851382482 7.00246781 -0.01207492741 -0.01746470707	-0.183
33	653.923	20	7.32	7.0025	0	78.74	38.2194	-1.1506	77.5894	0.001047016604	140.117	0.09906	-69.95944	70.15756	0.9999994519	4.22620397	77.52208914 -65.84246655 654.0076164 -78.73741034 0.08243941704 0.6332590056 0.007017629351 7.002369105 -0.04223640751	0.6222
34	653.923	20	7.32	7.0025	0	78.74	-40.5206	-79.8906	-1.1506	0.001047016604	140.117	0.09906	-69.95944	70.15756	0.9999994519	4.22620397	-1.217987497 -65.91566651 654.0076164 -78.73741034 0.08243941704 0.6332590056 0.007017629351 7.002369105 -0.04223640751	0.549
35	1404.93	19	13	12.6825	0	132	64.4455	-1.5545	130.4455	5.741329487e-05	241.285	-0.4064	-121.0489	120.2361	0.9999999984	7.505553499	130.438043 -115.1376233 1405.202958 -131.9996569 0.007578534254 -0.300880019 0.0008057588521 12.68249267 -0.01361310387	-0.585
36	1404.93	19	13	12.6825	0	132	-67.5545	-133.5545	-1.5545	5.741329487e-05	241.285	-0.4064	-121.0489	120.2361	0.9999999984	7.505553499	-1.561956981 -115.1376233 1405.202958 -131.9996569 0.007578534254 -0.300880019 0.0008057588521 12.68249267 -0.01361310387	-0.585
37	1421.11	16	13	12.6825	0	203.238	-1.16078	-102.77978	100.45822	0.9999956808	152	-76.0406	-152.0406	-0.0406	0.002939125768	7.505553499	-95.3389889 -152.3175545 1420.508576 -0.4482534004 151.9989859 0.3276292389 12.682311 0.03727506807 0.05834791826	0.715
38	1421.11	16	13	12.6825	0	203.238	-1.16078	-102.77978	100.45822	0.9999956808	152	75.9594	-0.0406	151.9594	0.002939125768	7.505553499	-95.72898722 -0.3187007666 1420.508576 -0.4482534004 151.9989859 0.3276292389 12.682311 0.03727506807 0.05834791826	0.325
39	1958.62	16	14.5875	14.27	0	227.518	0.06096	-113.69804	113.81996	0.9999998596	167.64	-84.1908	-168.0108	-0.3708	-0.0005299999752	8.422097052	-107.3731383 -167.9534042 1958.340042 0.08884870026 167.6390414 0.559916559 14.269998 -0.007563099646 0	-0.364689
40	1958.62	16	14.5875	14.27	0	227.518	0.06096	-113.69804	113.81996	0.9999998596	167.64	83.4492	-0.3708	167.2692	-0.0005299999752	8.422097052	-107.0813868 -0.3135587926 1958.340042 0.08884870026 167.6390414 0.559916559 14.269998 -0.007563099646 0	-0.0729375
41	2130.27	16	23.4775	23.16	0	152.4	66.04	-10.16	142.24	-3.673205103e-06	365.797	0	-182.8985	182.8985	1	13.55474094	142.2400082 -175.9300801 2130.27 -152.4 -0.0005597964578 0 0 23.16 0	-2.23036
42	2146.45	16	23.4775	23.16	0	152.4	-66.04	-142.24	10.16	-3.673205103e-06	365.797	0	-182.8985	182.8985	1	13.55474094	10.16000129 -174.0518831 2146.45 -152.4 -0.0005597964578 0 0 23.16 0	-0.352163
43	2200.44	16	23.4775	23.16	0	152.4	66.04	-10.16	142.24	-3.673205103e-06	365.797	0	-182.8985	182.8985	1	13.55474094	142.2400056 -175.2257601 2200.44 -152.4 -0.0005597964578 0 0 23.16 0	-1.52604
44	2216.62	16	23.4775	23.16	0	152.4	-66.04	-142.24	10.16	-3.673205103e-06	365.797	0	-182.8985	182.8985	1	13.55474094	10.16000561 -175.2257601 2216.62 -152.4 -0.0005597964578 0 0 23.16 0	-1.52604
45	2251.09	16	19.6475	19.33	0	304.518	-0.28448	-152.54348	151.97452	0.9999999941	182.88	-92.0928	-183.5328	-0.6528	-0.0001082099998	11.34348941-145.1692364 -183.5150507 2252.054217 0.01682815077 182.8758555 -1.231087753 19.32994398 -0.002091693246 -0.04648976498	0.0982375
